"country"	"sector"	"subsector"	"age"	"owned"	"private"	"social"	"occupied"	"vacant"	"sec_dwellings"	"U_wall"	"U_win"	"U_roof"	"U_floor"	"fec"	"ued"
"Estonia"	"Service sector"	"trade"	"1970 - 1979"	0.0166097294765598	0.0207155053022263	0	0.0345258421703772	0.00279939260840896	0	0.3	1.2	0.25	0.25	343.942929486094	292.984544622771
"Estonia"	"Service sector"	"trade"	"1980 - 1989"	0.0165330101718182	0.0206198216749643	0	0.0343663694582738	0.00278646238850869	0	0.25	1.1	0.225	0.225	321.741302293955	281.167414187691
"Estonia"	"Service sector"	"trade"	"1990 - 1999"	0.0168782470431555	0.0210503979976434	0	0.0350839966627389	0.00284464837805991	0	0.2	1	0.2	0.2	300.831146519817	272.578962297614
"Estonia"	"Service sector"	"trade"	"2000 - 2010"	0.0184126331379878	0.0229640705428837	0	0.0382734509048061	0.00310325277606536	0	0.15	0.9	0.17	0.17	283.284901643719	261.445557089928
"Estonia"	"Service sector"	"trade"	"Post 2010"	0.0182591945285046	0.0227727032883596	0	0.0379545054805994	0.00307739233626482	0	0.1	0.81	0.15	0.15	262.862501176652	225.039858241065
"Estonia"	"Service sector"	"education"	"Before 1945"	0.000130665427180168	0	0	0.000159285081894644	1.29150066401062e-05	0	0.5	1.8	0.4	0.4	203.012436563939	180.242663436955
"Estonia"	"Service sector"	"education"	"1945 - 1969"	0.000106528552456839	0	0	0.00012986150635553	1.05293113261241e-05	0	0.4	1.4	0.3	0.3	191.581082278046	177.110928957047
"Estonia"	"Service sector"	"education"	"1970 - 1979"	0.000106528552456839	0	0	0.00012986150635553	1.05293113261241e-05	0	0.3	1.2	0.25	0.25	184.100511333986	172.92781921013
"Estonia"	"Service sector"	"education"	"1980 - 1989"	0.000117565294378043	0	0	0.000143315626383355	1.16201859229748e-05	0	0.25	1.1	0.225	0.225	157.298468225841	148.157817223712
"Estonia"	"Service sector"	"education"	"1990 - 1999"	9.98105356352368e-05	0	0	0.000121672041990767	9.86530070195409e-06	0	0.2	1	0.2	0.2	130.496425117697	123.387815237295
"Estonia"	"Service sector"	"education"	"2000 - 2010"	9.90907481186366e-05	0	0	0.000120794599380257	9.79415670650731e-06	0	0.15	0.9	0.17	0.17	123.844388537228	124.179704922
"Estonia"	"Service sector"	"education"	"Post 2010"	9.86108897742364e-05	0	0	0.000120209637639917	9.74672737620945e-06	0	0.1	0.81	0.15	0.15	112.632553876695	112.832985055327
"Estonia"	"Service sector"	"health"	"Before 1945"	7.79412171507607e-05	7.07448132780083e-05	0	0.000137534578146611	1.11514522821577e-05	0	0.5	1.8	0.4	0.4	217.21743631215	188.770449999193
"Estonia"	"Service sector"	"health"	"1945 - 1969"	7.64911479944675e-05	6.94286307053942e-05	0	0.000134975795297372	1.09439834024896e-05	0	0.4	1.4	0.3	0.3	300.160077828786	240.015544036877
"Estonia"	"Service sector"	"health"	"1970 - 1979"	7.48598201936376e-05	6.79479253112033e-05	0	0.000132097164591978	1.07105809128631e-05	0	0.3	1.2	0.25	0.25	293.128794303384	235.635805780855
"Estonia"	"Service sector"	"health"	"1980 - 1989"	7.44973029045643e-05	6.76188796680498e-05	0	0.000131457468879668	1.06587136929461e-05	0	0.25	1.1	0.225	0.225	260.687679494471	209.042702160976
"Estonia"	"Service sector"	"health"	"1990 - 1999"	7.32284923928077e-05	6.64672199170124e-05	0	0.000129218533886584	1.04771784232365e-05	0	0.2	1	0.2	0.2	228.246564685557	182.449598541096
"Estonia"	"Service sector"	"health"	"2000 - 2010"	7.37722683264177e-05	6.69607883817427e-05	0	0.000130178077455048	1.0554979253112e-05	0	0.15	0.9	0.17	0.17	233.991753677825	190.741274565323
"Estonia"	"Service sector"	"health"	"Post 2010"	7.34097510373444e-05	6.66317427385892e-05	0	0.000129538381742739	1.0503112033195e-05	0	0.1	0.81	0.15	0.15	216.431974222096	176.063239740266
"Estonia"	"Service sector"	"hotels and restaurants"	"Before 1945"	0.000365505878284924	0.000398671161825726	0	0.000637323651452282	0.000126853388658368	0	0.5	1.8	0.4	0.4	273.202788298225	225.07827576835
"Estonia"	"Service sector"	"hotels and restaurants"	"1945 - 1969"	0.000342351659751037	0.000373415975103734	0	0.00059695020746888	0.000118817427385892	0	0.4	1.4	0.3	0.3	259.213919882461	214.496878319168
"Estonia"	"Service sector"	"hotels and restaurants"	"1970 - 1979"	0.000336563105117566	0.000367102178423236	0	0.000586856846473029	0.000116808437067773	0	0.3	1.2	0.25	0.25	251.752743316044	209.834315694058
"Estonia"	"Service sector"	"hotels and restaurants"	"1980 - 1989"	0.000334909232365145	0.000365298236514523	0	0.000583973029045643	0.000116234439834025	0	0.25	1.1	0.225	0.225	216.087430699517	181.120029306011
"Estonia"	"Service sector"	"hotels and restaurants"	"1990 - 1999"	0.000339043914246196	0.000369808091286307	0	0.000591182572614108	0.000117669432918396	0	0.2	1	0.2	0.2	180.42211808299	152.405742917964
"Estonia"	"Service sector"	"hotels and restaurants"	"2000 - 2010"	0.000348967150760719	0.000380631742738589	0	0.000608485477178423	0.000121113416320885	0	0.15	0.9	0.17	0.17	169.831371516682	149.950092916813
"Estonia"	"Service sector"	"hotels and restaurants"	"Post 2010"	0.000347313278008299	0.000378827800829875	0	0.000605601659751037	0.000120539419087137	0	0.1	0.81	0.15	0.15	156.141599148971	137.793504769646
"Estonia"	"Service sector"	"other non-residential buildings"	"Before 1945"	0.000133399503722084	0.000200099255583127	0	0.000278137965260546	5.5360794044665e-05	0	0.5	1.8	0.4	0.4	110.18144044258	75.3096167904131
"Estonia"	"Service sector"	"other non-residential buildings"	"1945 - 1969"	0.000122679900744417	0.000184019851116625	0	0.000255787593052109	5.0912158808933e-05	0	0.4	1.4	0.3	0.3	211.302590963302	141.908470467252
"Estonia"	"Service sector"	"other non-residential buildings"	"1970 - 1979"	0.000101637717121588	0.000152456575682382	0	0.000211914640198511	4.21796526054591e-05	0	0.3	1.2	0.25	0.25	194.002538452383	130.598637939063
"Estonia"	"Service sector"	"other non-residential buildings"	"1980 - 1989"	9.3697270471464e-05	0.000140545905707196	0	0.000195358808933003	3.88843672456576e-05	0	0.25	1.1	0.225	0.225	172.944064222523	116.887940508988
"Estonia"	"Service sector"	"other non-residential buildings"	"1990 - 1999"	0.000103622828784119	0.000155434243176179	0	0.000216053598014888	4.30034739454094e-05	0	0.2	1	0.2	0.2	151.963523612715	103.372077129042
"Estonia"	"Service sector"	"other non-residential buildings"	"2000 - 2010"	0.000124665012406948	0.000186997518610422	0	0.000259926550868486	5.17359801488834e-05	0	0.15	0.9	0.17	0.17	142.165050663712	97.089784125859
"Estonia"	"Service sector"	"other non-residential buildings"	"Post 2010"	0.00012029776674938	0.00018044665012407	0	0.000250820843672457	4.99235732009926e-05	0	0.1	0.81	0.15	0.15	129.449913838484	88.47845636173
"Finland"	"Residential sector"	"total"	"Before 1945"	0.620380314186353	0.0923790358556182	0.134754740376544	0.728443050689479	0.0745812399568293	0.0444897997722075	0.6	2.2	0.4	0.6	294.234180722811	298.992488141402
"Finland"	"Residential sector"	"total"	"1945 - 1969"	0.922651809569493	0.137389408802015	0.200412073390095	1.07785530946711	0.110919889675021	0.0716780926194704	0.5	2.05	0.35	0.5	268.396395951053	275.700122615102
"Finland"	"Residential sector"	"total"	"1970 - 1979"	0.636217637606428	0.0947373258184435	0.138194814725986	0.745781804825513	0.0764851804772754	0.0468827928480688	0.4	1.9	0.3	0.4	267.782858550384	274.641610119164
"Finland"	"Residential sector"	"total"	"1980 - 1989"	0.757637117160331	0.112817548866771	0.164568718071711	0.882353206648319	0.0910820578006955	0.0615881196497989	0.3	1.7	0.2	0.3	267.628861950284	278.378711585188
"Finland"	"Residential sector"	"total"	"1990 - 1999"	0.539661052884039	0.0803593644321861	0.117221458208418	0.632663014332241	0.0648772850461686	0.0397015761462334	0.25	1.6	0.15	0.2	253.530734243761	268.378156243069
"Finland"	"Residential sector"	"total"	"2000 - 2010"	0.5757633385298	0.0857352512291642	0.125063348123276	0.667105857678317	0.0692174505336371	0.0502386296702858	0.2	1.5	0.13	0.15	236.584887050058	249.2295318868
"Finland"	"Residential sector"	"total"	"Post 2010"	0.207928730063557	0.0309620649958029	0.0451648471039693	0.229606019082615	0.0249968965103729	0.029452726570341	0.13	1.38	0.1	0.1	179.982324315179	184.367699078815
"Finland"	"Residential sector"	"single family- terraced houses"	"Before 1945"	0.310190157093177	0.0461895179278091	0.067377370188272	0.38	0.0372906199784147	0.00646642523084304	0.6	2.2	0.4	0.6	315.02170883258	320.106250657335
"Finland"	"Residential sector"	"single family- terraced houses"	"1945 - 1969"	0.461325904784746	0.0686947044010073	0.100206036695047	0.56	0.0554599448375105	0.0147667010432906	0.5	2.05	0.35	0.5	296.608034226487	305.530316381637
"Finland"	"Residential sector"	"single family- terraced houses"	"1970 - 1979"	0.318108818803214	0.0473686629092217	0.0690974073629932	0.39	0.0382425902386377	0.00633229883679095	0.4	1.9	0.3	0.4	303.05345630378	310.916973626603
"Finland"	"Residential sector"	"single family- terraced houses"	"1980 - 1989"	0.378818558580166	0.0564087744333853	0.0822843590358556	0.46	0.0455410289003478	0.0119706631490587	0.3	1.7	0.2	0.3	287.835327345262	296.824160432729
"Finland"	"Residential sector"	"single family- terraced houses"	"1990 - 1999"	0.269830526442019	0.0401796822160931	0.0586107291042091	0.33	0.0324386425230843	0.00618229523923731	0.25	1.6	0.15	0.2	269.424744651758	283.426859470714
"Finland"	"Residential sector"	"single family- terraced houses"	"2000 - 2010"	0.2878816692649	0.0428676256145821	0.0625316740616381	0.35	0.0346087252668186	0.00867224367430153	0.2	1.5	0.13	0.15	259.879511048545	271.457020520999
"Finland"	"Residential sector"	"single family- terraced houses"	"Post 2010"	0.103964365031778	0.0154810324979014	0.0225824235519847	0.12	0.0124984482551865	0.00952937282647801	0.13	1.38	0.1	0.1	249.386890393637	254.471432218393
"Finland"	"Residential sector"	"multifamily houses"	"Before 1945"	0.295018998811702	0.0439304246864419	0.0640819956435254	0.338443050689479	0.0354667648844669	0.0291216035677237	0.6	2.2	0.4	0.6	221.410282574891	225.025709462356
"Finland"	"Residential sector"	"multifamily houses"	"1945 - 1969"	0.442694759531819	0.0659203945204485	0.096159107603223	0.507855309467111	0.0532201350256832	0.0436988171626967	0.5	2.05	0.35	0.5	198.206574401007	201.483377141673
"Finland"	"Residential sector"	"multifamily houses"	"1970 - 1979"	0.292699205012481	0.0435849909103284	0.0635781060068094	0.335781804825513	0.0351878825698064	0.0288926145342991	0.4	1.9	0.3	0.4	203.539134922189	208.567753248964
"Finland"	"Residential sector"	"multifamily houses"	"1980 - 1989"	0.350729140256372	0.0522260605026566	0.0761829689901137	0.402353206648319	0.0421641589379246	0.0346208041628996	0.3	1.7	0.2	0.3	212.318984919411	227.889153535598
"Finland"	"Residential sector"	"multifamily houses"	"1990 - 1999"	0.246395839180361	0.0366900908069117	0.0535204076908161	0.282663014332241	0.0296213577156718	0.0243219656301758	0.25	1.6	0.15	0.2	209.35013136565	226.547254912046
"Finland"	"Residential sector"	"multifamily houses"	"2000 - 2010"	0.267702535114522	0.0398628091905504	0.0581485014797937	0.307105857678317	0.0321828184290682	0.0264251696774809	0.2	1.5	0.13	0.15	164.351891835609	180.30555697106
"Finland"	"Residential sector"	"multifamily houses"	"Post 2010"	0.0258074086342135	0.00384290647695256	0.00560570761316933	0.029606019082615	0.00310252999974152	0.00254747364197891	0.13	1.38	0.1	0.1	103.551523694933	107.166950582398
"Finland"	"Residential sector"	"appartment blocks"	"Before 1945"	0.0151711582814749	0.00225909324136716	0.00329537454474659	0.01	0.0018238550939478	0.00890177097364081	0.6	2.2	0.4	0.6	221.410282574891	225.025709462356
"Finland"	"Residential sector"	"appartment blocks"	"1945 - 1969"	0.0186311452529273	0.00277430988055884	0.00404692909182437	0.01	0.00223980981182732	0.0132125744134832	0.5	2.05	0.35	0.5	198.206574401007	201.483377141673
"Finland"	"Residential sector"	"appartment blocks"	"1970 - 1979"	0.0254096137907329	0.00378367199889329	0.00551930135618379	0.02	0.00305470766883128	0.0116578794769787	0.4	1.9	0.3	0.4	203.539134922189	208.567753248964
"Finland"	"Residential sector"	"appartment blocks"	"1980 - 1989"	0.0280894183237931	0.00418271393072875	0.00610139004574194	0.02	0.00337686996242321	0.0149966523378405	0.3	1.7	0.2	0.3	212.318984919411	227.889153535598
"Finland"	"Residential sector"	"appartment blocks"	"1990 - 1999"	0.0234346872616584	0.00348959140918137	0.00509032141339301	0.02	0.00281728480741248	0.00919731527682029	0.25	1.6	0.15	0.2	209.35013136565	226.547254912046
"Finland"	"Residential sector"	"appartment blocks"	"2000 - 2010"	0.0201791341503778	0.00300481642403166	0.00438317258184435	0.01	0.00242590683775033	0.0151412163185034	0.2	1.5	0.13	0.15	164.351891835609	180.30555697106
"Finland"	"Residential sector"	"appartment blocks"	"Post 2010"	0.0781569563975649	0.0116381260209489	0.0169767159388153	0.08	0.00939591825544495	0.0173758801018841	0.13	1.38	0.1	0.1	103.551523694933	107.166950582398
"Finland"	"Service sector"	"total"	"Before 1945"	0.029159358739535	0.0541530948019935	0	0.0758031394622148	0.00750931407931366	0	0.8	2.4	0.5	0.6	259.572577132338	266.817574160085
"Finland"	"Service sector"	"total"	"1945 - 1969"	0.0461944911452165	0.0857897692696877	0	0.120680605769255	0.0113036546456495	-1.73472347597681e-17	0.6	2.3	0.4	0.5	249.783598870477	260.583809276613
"Finland"	"Service sector"	"total"	"1970 - 1979"	0.047042659320226	0.0873649387375626	0	0.123175943474201	0.0112316545835873	0	0.5	2.2	0.3	0.4	218.598288331375	234.386929537539
"Finland"	"Service sector"	"total"	"1980 - 1989"	0.0579155891361898	0.107557522681495	0	0.151547805201085	0.0139253066166002	0	0.3	2	0.2	0.3	195.188484039364	214.130022457485
"Finland"	"Service sector"	"total"	"1990 - 1999"	0.0325872059804078	0.0605190968207573	0	0.0853716176028468	0.00773468519831824	1.73472347597681e-17	0.2	1.7	0.15	0.2	189.381817029067	211.557018934181
"Finland"	"Service sector"	"total"	"2000 - 2010"	0.0489674010900812	0.0909394591672936	0	0.12844500851902	0.0114618517383546	-1.56125112837913e-17	0.15	1.5	0.13	0.15	138.416725566542	167.110185675272
"Finland"	"Service sector"	"total"	"Post 2010"	0.00473017071257929	0.00878460275193297	0	0.0123400882697343	0.00117468519477797	0	0.1	1.38	0.1	0.1	107.062799859439	134.769241929256
"Finland"	"Service sector"	"offices"	"Before 1945"	0.013475776471999	0.0250264420194268	0	0.0345172388775633	0.00398497961386257	0	0.8	2.4	0.5	0.6	244.091956071566	253.006392667965
"Finland"	"Service sector"	"offices"	"1945 - 1969"	0.014127173522005	0.0262361793980094	0	0.0361857458927929	0.00417760702722149	0	0.6	2.3	0.4	0.5	252.305569066	258.057342865477
"Finland"	"Service sector"	"offices"	"1970 - 1979"	0.0117251469001079	0.0217752728144862	0	0.0300331262741336	0.00346729344046049	0	0.5	2.2	0.3	0.4	209.937541115536	220.199990039567
"Finland"	"Service sector"	"offices"	"1980 - 1989"	0.0157149538313946	0.0291849142583044	0	0.0402527317424152	0.00464713634728385	0	0.3	2	0.2	0.3	167.673451688717	179.6029366688
"Finland"	"Service sector"	"offices"	"1990 - 1999"	0.00753177839069433	0.0139875884398609	0	0.0192921123635928	0.00222725446696247	0	0.2	1.7	0.15	0.2	181.800141306769	189.808386942059
"Finland"	"Service sector"	"offices"	"2000 - 2010"	0.00977095575008994	0.0181460606787385	0	0.0250276052284447	0.00288941120038374	0	0.15	1.5	0.13	0.15	124.805277165768	136.079036702489
"Finland"	"Service sector"	"offices"	"Post 2010"	0.00170991725626574	0.00317556061877923	0	0.00437983091497781	0.000505646960067154	0	0.1	1.38	0.1	0.1	112.25613898748	124.511044539622
"Finland"	"Service sector"	"trade"	"Before 1945"	0.0140457488907543	0.0260849622256865	0	0.0371209077827078	0.00300980333373306	0	0.8	2.4	0.5	0.6	308.0422860323	310.538858838461
"Finland"	"Service sector"	"trade"	"1945 - 1969"	0.0294350041971459	0.0546650077946996	0	0.0777925110924571	0.00630750089938842	0	0.6	2.3	0.4	0.5	284.24960147496	297.492226274565
"Finland"	"Service sector"	"trade"	"1970 - 1979"	0.0336690850221849	0.0625283007554863	0	0.0889825818443458	0.00721480393332534	0	0.5	2.2	0.3	0.4	241.206864115575	259.134396329687
"Finland"	"Service sector"	"trade"	"1980 - 1989"	0.0403866171003717	0.075003717472119	0	0.106736059479554	0.0086542750929368	0	0.3	2	0.2	0.3	220.056899817348	243.469214668412
"Finland"	"Service sector"	"trade"	"1990 - 1999"	0.0239795539033457	0.0445334572490706	0	0.0633745353159851	0.00513847583643123	-6.93889390390723e-18	0.2	1.7	0.15	0.2	238.995955430077	263.92026716115
"Finland"	"Service sector"	"trade"	"2000 - 2010"	0.0380253027941	0.0706184194747572	0	0.100495443098693	0.00814827917016429	0	0.15	1.5	0.13	0.15	161.408546582316	194.513082464844
"Finland"	"Service sector"	"trade"	"Post 2010"	0.00284986209377623	0.00529260103129872	0	0.00753177839069433	0.000610684734380621	0	0.1	1.38	0.1	0.1	146.20574050795	164.740169176885
"Finland"	"Service sector"	"education"	"Before 1945"	0.000311111111111111	0.000577777777777778	0	0.000822222222222222	6.66666666666667e-05	0	0.8	2.4	0.5	0.6	251.914084402306	260.308093524215
"Finland"	"Service sector"	"education"	"1945 - 1969"	0.00106068875893437	0.00196985055230669	0	0.00280324886289799	0.00022729044834308	0	0.6	2.3	0.4	0.5	204.052163157994	220.209004176285
"Finland"	"Service sector"	"education"	"1970 - 1979"	0.000476673164392463	0.000885250162443145	0	0.00125977907732294	0.000102144249512671	0	0.5	2.2	0.3	0.4	193.650878705175	211.204203963959
"Finland"	"Service sector"	"education"	"1980 - 1989"	0.000416634178037687	0.000773749187784276	0	0.00110110461338532	8.92787524366472e-05	0	0.3	2	0.2	0.3	187.833431317044	200.976581974047
"Finland"	"Service sector"	"education"	"1990 - 1999"	0.000229239766081871	0.000425730994152047	0	0.000605847953216374	4.91228070175439e-05	0	0.2	1.7	0.15	0.2	198.650432024746	205.734949259659
"Finland"	"Service sector"	"education"	"2000 - 2010"	0.000269265756985055	0.00050006497725796	0	0.000711630929174789	5.76998050682261e-05	0	0.15	1.5	0.13	0.15	178.371644983309	191.240871983174
"Finland"	"Service sector"	"education"	"Post 2010"	3.63872644574399e-05	6.75763482781027e-05	0	9.61663417803769e-05	7.79727095516569e-06	0	0.1	1.38	0.1	0.1	129.502334608455	144.347215688043
"Finland"	"Service sector"	"health"	"Before 1945"	0.000697619047619048	0.00129557823129252	0	0.0018437074829932	0.000149489795918367	0	0.8	2.4	0.5	0.6	253.590128345948	260.792385796493
"Finland"	"Service sector"	"health"	"1945 - 1969"	0.000592857142857143	0.00110102040816327	0	0.00156683673469388	0.000127040816326531	0	0.6	2.3	0.4	0.5	220.844811269108	228.936695350854
"Finland"	"Service sector"	"health"	"1970 - 1979"	0.000416666666666667	0.000773809523809524	0	0.00110119047619048	8.92857142857143e-05	0	0.5	2.2	0.3	0.4	218.815319951036	227.420366518091
"Finland"	"Service sector"	"health"	"1980 - 1989"	0.000492857142857143	0.000915306122448979	0	0.00130255102040816	0.000105612244897959	1.0842021724855e-19	0.3	2	0.2	0.3	194.760442511414	202.124941136738
"Finland"	"Service sector"	"health"	"1990 - 1999"	0.000314285714285714	0.000583673469387755	0	0.000830612244897959	6.73469387755102e-05	0	0.2	1.7	0.15	0.2	219.411229096387	220.70849235412
"Finland"	"Service sector"	"health"	"2000 - 2010"	0.000235714285714286	0.000437755102040816	0	0.000622959183673469	5.05102040816326e-05	0	0.15	1.5	0.13	0.15	210.312969803017	215.666635394494
"Finland"	"Service sector"	"health"	"Post 2010"	5e-05	9.28571428571428e-05	0	0.000132142857142857	1.07142857142857e-05	0	0.1	1.38	0.1	0.1	208.235378791068	211.675135476658
"Finland"	"Service sector"	"hotels and restaurants"	"Before 1945"	0.000402793296089385	0.00074804469273743	0	0.000959798882681564	0.000191039106145251	0	0.8	2.4	0.5	0.6	236.438498460099	245.950498402709
"Finland"	"Service sector"	"hotels and restaurants"	"1945 - 1969"	0.000602234636871508	0.00111843575418994	0	0.00143503910614525	0.000285631284916201	0	0.6	2.3	0.4	0.5	212.114928552161	223.030786152883
"Finland"	"Service sector"	"hotels and restaurants"	"1970 - 1979"	0.00046927374301676	0.000871508379888268	0	0.00111821229050279	0.000222569832402235	0	0.5	2.2	0.3	0.4	184.791592468741	198.740630933192
"Finland"	"Service sector"	"hotels and restaurants"	"1980 - 1989"	0.000555307262569832	0.00103128491620112	0	0.00132321787709497	0.000263374301675978	0	0.3	2	0.2	0.3	179.783273931921	190.448380975901
"Finland"	"Service sector"	"hotels and restaurants"	"1990 - 1999"	0.000320670391061452	0.000595530726256983	0	0.000764111731843575	0.00015208938547486	0	0.2	1.7	0.15	0.2	195.734359995848	201.03847750577
"Finland"	"Service sector"	"hotels and restaurants"	"2000 - 2010"	0.000398882681564246	0.000740782122905028	0	0.000950480446927374	0.000189184357541899	0	0.15	1.5	0.13	0.15	151.742785990963	164.696891049891
"Finland"	"Service sector"	"hotels and restaurants"	"Post 2010"	5.08379888268156e-05	9.4413407821229e-05	0	0.000121139664804469	2.41117318435754e-05	0	0.1	1.38	0.1	0.1	142.954428349664	154.552697113467
"Finland"	"Service sector"	"other non-residential buildings"	"Before 1945"	0.000226309921962096	0.000420289855072464	0	0.000539264214046823	0.000107335562987737	0	0.8	2.4	0.5	0.6	242.761200223899	251.807513525923
"Finland"	"Service sector"	"other non-residential buildings"	"1945 - 1969"	0.000376532887402453	0.000699275362318841	0	0.000897224080267558	0.000178584169453735	0	0.6	2.3	0.4	0.5	261.125630921697	268.352045686102
"Finland"	"Service sector"	"other non-residential buildings"	"1970 - 1979"	0.000285813823857302	0.000530797101449275	0	0.000681053511705686	0.000135557413600892	0	0.5	2.2	0.3	0.4	200.386643455296	216.148702674411
"Finland"	"Service sector"	"other non-residential buildings"	"1980 - 1989"	0.000349219620958751	0.000648550724637681	0	0.000832140468227425	0.000165629877369008	0	0.3	2	0.2	0.3	176.94208861975	197.543947618445
"Finland"	"Service sector"	"other non-residential buildings"	"1990 - 1999"	0.000211677814938684	0.000393115942028985	0	0.000504397993311037	0.000100395763656633	0	0.2	1.7	0.15	0.2	114.641389632152	142.188907865519
"Finland"	"Service sector"	"other non-residential buildings"	"2000 - 2010"	0.000267279821627648	0.000496376811594203	0	0.000636889632107023	0.000126767001114827	0	0.15	1.5	0.13	0.15	91.7643326316748	122.350662695585
"Finland"	"Service sector"	"other non-residential buildings"	"Post 2010"	3.31661092530658e-05	6.15942028985507e-05	0	7.90301003344482e-05	1.57302118171683e-05	0	0.1	1.38	0.1	0.1	51.94744611661	79.9032305463834
"France"	"Residential sector"	"total"	"Before 1945"	4.27323824613275	1.26882304846711	1.03215139175822	5.44924328831899	0.479917526104139	0.645051871934946	1.61314458065142	4.04866039180171	1.39037948377915	1.91462722773878	322.206755072233	264.095522878705
"France"	"Residential sector"	"total"	"1945 - 1969"	3.90043337322764	1.15812867851221	0.942104676302677	4.93606302497365	0.438048671147105	0.626555031921774	2.76723083665505	3.81746770457249	2.18788425819647	1.6513443036918	257.619928526922	239.96388677889
"France"	"Residential sector"	"total"	"1970 - 1979"	4.16485877700029	1.23664268301701	1.00597358152161	5.27821933967971	0.46774567803234	0.661510023826858	1.14778040649329	3.49272365654538	1.02971037826985	1.13170685507548	264.16725069599	226.586068573632
"France"	"Residential sector"	"total"	"1980 - 1989"	3.91562117833522	1.16263828833646	0.945773115382507	4.95933852327378	0.439754378489955	0.62493968029045	0.437230951675067	2.82579306255559	0.499857693447969	0.643207826860362	198.776516574733	169.601100639137
"France"	"Residential sector"	"total"	"1990 - 1999"	2.47708550579301	0.735503850181615	0.598311422168464	3.11740543164096	0.278195756804445	0.415299589697676	0.333800868393472	2.6447132804312	0.377939811349004	0.380731846084743	148.375946350283	133.928699834522
"France"	"Residential sector"	"total"	"2000 - 2010"	3.84700179254465	1.14226360917095	0.929198894506938	4.87124193792978	0.432047893624245	0.615174464668509	0.316797934540194	1.6	0.216460790420124	0.294734283016214	142.41695622132	132.364058010227
"France"	"Residential sector"	"total"	"Post 2010"	2.93833163444691	0.87245846992039	0.709720102474099	3.71060115889593	0.329997245099422	0.479911802846042	0.192351465939122	1.4	0.139117019018236	0.203090433436175	101.641544444542	91.5533763249338
"France"	"Residential sector"	"single family- terraced houses"	"Before 1945"	2.62583585955014	0.77967126291258	0.634240353768264	3.37777204945364	0.294901565764862	0.367073861012484	1.617	4.8	1.35625	1.8125	358.108759023552	287.764285877123
"France"	"Residential sector"	"single family- terraced houses"	"1945 - 1969"	1.07469454700536	0.319101611649284	0.259580067507449	1.38244482775738	0.120696464509833	0.15023493389488	2.2	2.6	1.205	1.9625	302.161277097583	251.714973675568
"France"	"Residential sector"	"single family- terraced houses"	"1970 - 1979"	1.41055715583276	0.418826970885726	0.340703805331912	1.81448528772281	0.158416419039679	0.197186225287907	1.932	2.77	1.31	0.715	335.131872921401	272.50516139
"France"	"Residential sector"	"single family- terraced houses"	"1980 - 1989"	1.2256148585859	0.363913334933968	0.296033127381518	1.57658278512343	0.137645976425801	0.171332559352157	0.445	2.95	0.29	0.78	292.445672747296	238.688261143749
"France"	"Residential sector"	"single family- terraced houses"	"1990 - 1999"	0.0951398812458075	0.0282492262776013	0.0229799405470643	0.122384204058925	0.0106849405091445	0.0132999035024036	0.36	2.2	0.22	0.42	236.532494365346	195.534777188392
"France"	"Residential sector"	"single family- terraced houses"	"2000 - 2010"	1.1636249137396	0.345507089771911	0.281060171472488	1.49684135639418	0.130684028773832	0.162666789815983	0.3225	1.6	0.18	0.275	176.581382305699	152.748241797373
"France"	"Residential sector"	"single family- terraced houses"	"Post 2010"	0.556923473434635	0.165363431342899	0.134518438968058	0.716404468089801	0.0625467900934282	0.0778540855623621	0.23	1.4	0.14	0.2	120.722526457079	108.005998162969
"France"	"Residential sector"	"multifamily houses"	"Before 1945"	1.39867249297875	0.415298140222921	0.337833202150252	1.75842445399517	0.157081679980691	0.236297701376068	1.55	2.66666666666667	1.35	2.1	261.747767951154	224.237317770334
"France"	"Residential sector"	"multifamily houses"	"1945 - 1969"	2.0440163034673	0.606915610106446	0.493708553299026	2.56975687333855	0.229558754081713	0.345324839452512	3	4.8	2.42	1.55	239.341915818397	235.141704188353
"France"	"Residential sector"	"multifamily houses"	"1970 - 1979"	2.02551150307752	0.601421107836863	0.4892389322818	2.5464924610583	0.227480522653321	0.342198559484556	0.695	4.2	0.59	1.34	224.861518215113	201.152500108041
"France"	"Residential sector"	"multifamily houses"	"1980 - 1989"	2.06739546091792	0.613857421472551	0.499355519021712	2.59914937399995	0.232184413303089	0.349274614109139	0.36	2.8	0.62	0.62	152.955136866477	135.80482079847
"France"	"Residential sector"	"multifamily houses"	"1990 - 1999"	2.07839662670617	0.617123921468138	0.502012723681335	2.61298014499289	0.233419928845462	0.351133198017287	0.33	2.6	0.38	0.38	144.70504829663	131.363381267229
"France"	"Residential sector"	"multifamily houses"	"2000 - 2010"	2.07575479990848	0.616339502126673	0.501374620900972	2.60965881504068	0.233123231374337	0.350686876521111	0.315	1.6	0.23	0.315	126.532886333789	122.886837492148
"France"	"Residential sector"	"multifamily houses"	"Post 2010"	2.18636212354966	0.649181368992438	0.528090543688149	2.74871540166689	0.245545284644808	0.369373349918545	0.18	1.4	0.14	0.2	97.0473693131034	87.5920379595601
"France"	"Residential sector"	"appartment blocks"	"Before 1945"	0.248729893603857	0.0738536453316067	0.0600778358397008	0.313046784870183	0.027934280358587	0.0416803095463946	2.1	3.8	2.3	1.97	261.747767951154	224.237317770334
